file_path;concept_name;pattern;match_type;matched_text;similarity_score;first_line;name_score;summary_score
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization/portfolio_optimization.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;!/usr/bin/env python coding: utf-8 Portfolio Optimization with the Quantum Approximate Optimization Algorithm (QAOA) Portfolio optimization [[1](#Port...;0.6681;0;;0.6681
classiq-library/applications/finance/portfolio_optimization_hhl/HHL_portfolio.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;1790;1.0000;
classiq-library/applications/finance/rainbow_options/rainbow_options_direct_method.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;219;1.0000;
classiq-library/applications/finance/rainbow_options/rainbow_options_integration_method.py;/classiq/open_library.functions.state_preparation.prepare_exponential_state;Initialization;name;prepare_exponential_state;1.0000;216;1.0000;
classiq-library/applications/logistics/vehicle_routing_problem/vehicle_routing_problem.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;554;1.0000;
classiq-library/applications/logistics/vehicle_routing_problem/vehicle_routing_problem.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;560;1.0000;
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.qaoa.QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/qaoa;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/QUBO_QAOA;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/QUBO_QAOA_cvar;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/optimize_qaoa_params;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/QAOA_ansatz_for_Ising;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;expanded/run_qiro;Quantum Approximate Optimization Algorithm (QAOA);summary;"!/usr/bin/env python coding: utf-8 ADAPT QAOA The notebook demonstrates the solution of a generic optimization problem using both the ""vanilla"" QAOA (...";0.7322;0;;0.7322
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;175;1.0000;
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;220;1.0000;
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/qiskit/qiskit.circuit.library.n_local.qaoa_ansatz.QAOAAnsatz;Quantum Approximate Optimization Algorithm (QAOA);name;qaoa_ansatz;1.0000;224;1.0000;
classiq-library/applications/optimization/adapt_qaoa/adapt_qaoa.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;718;1.0000;
classiq-library/applications/optimization/variational_quantum_imaginary_time_evolution/variational_quantum_imaginary_time_evolution.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;169;1.0000;
classiq-library/applications/physical_systems/hhl_lanchester/hhl_lanchester.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;401;1.0000;
classiq-library/applications/physical_systems/hhl_lanchester/hhl_lanchester.py;/classiq/open_library.functions.qpe.qpe;Quantum Phase Estimation (QPE);name;qpe;1.0000;408;1.0000;
classiq-library/applications/physical_systems/hhl_lanchester/hhl_lanchester.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;421;1.0000;
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/classiq/open_library.functions.qft_functions.qft;Basis Change;name;qft;1.0000;82;1.0000;
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/pennylane/pennylane.templates.subroutines.qft.QFT;Basis Change;name;qft;1.0000;82;1.0000;
classiq-library/applications/physical_systems/quantum_chaos/quantum_sawtooth_map.py;/qiskit/qiskit.circuit.library.basis_change.qft.QFT;Basis Change;name;qft;1.0000;82;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;247;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.lcu.lcu;Linear Combination of Unitaries;name;lcu;1.0000;263;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;494;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;expanded/qsp_approximate;Domain Specific Application;name;qsp_approximate;1.0000;633;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;expanded/qsvt_phases;Domain Specific Application;name;qsvt_phases;1.0000;642;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere.py;/classiq/open_library.functions.qsvt.qsvt_inversion;Domain Specific Application;name;qsvt_inversion;1.0000;671;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/qiskit/qiskit.circuit.library.data_preparation.state_preparation.StatePreparation;Initialization;name;StatePreparation;1.0000;352;1.0000;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/classiq/open_library.functions.qsvt.projector_controlled_phase;Phase Shift;name;apply_projector_controlled_phase;0.9617;580;0.9617;
classiq-library/applications/plasma/vlasov_ampere/vlasov_ampere_qiskit.py;/classiq/open_library.functions.qsvt.qsvt_step;Domain Specific Application;name;apply_qsvt_step;0.9393;597;0.9393;
classiq-library/applications/telecom/network_traffic_optimization/network_traffic_optimization.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;441;1.0000;
classiq-library/applications/telecom/network_traffic_optimization/network_traffic_optimization.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;450;1.0000;
classiq-library/applications/telecom/resiliency_planning/resiliency_planning.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;396;1.0000;
classiq-library/applications/telecom/resiliency_planning/resiliency_planning.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;410;1.0000;
classiq-library/applications/telecom/resiliency_planning/resiliency_planning_AMD.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;402;1.0000;
classiq-library/applications/telecom/resiliency_planning/resiliency_planning_AMD.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;416;1.0000;
classiq-library/community/Hackathons/QInnovision_2025/advection_equation/advection_equation_2nd_place_submission.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;482;1.0000;
classiq-library/community/Hackathons/QInnovision_2025/advection_equation/advection_equation_winning_submission.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;738;1.0000;
classiq-library/community/Hackathons/QInnovision_2025/advection_equation/advection_equation_winning_submission.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;883;1.0000;
classiq-library/community/Hackathons/iQuHack_2025/Challenge/classiq_iQuHack_2025_final.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;205;1.0000;
classiq-library/community/Hackathons/iQuHack_2025/Challenge_solution/our_solution/classiq_iQuHack_2025_final_sol.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;358;1.0000;
classiq-library/community/Hackathons/iQuHack_2025/Challenge_solution/our_solution/classiq_iQuHack_2025_final_sol.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000;373;1.0000;
classiq-library/community/Hackathons/iQuHack_2025/Workshop/WS_iQuHack_2025_final.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;207;1.0000;
classiq-library/community/basic_examples/logical_qubits/logical_qubits_by_alice_and_bob.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;205;1.0000;
classiq-library/community/basic_examples/logical_qubits/logical_qubits_by_alice_and_bob.py;/classiq/open_library.functions.swap_test.swap_test;SWAP Test;name;swap_test;1.0000;209;1.0000;
classiq-library/community/basic_examples/superposition/superposition.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;16;1.0000;
classiq-library/community/basic_examples/superposition/superposition.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;my_hadamard_transform;0.9305;22;0.9305;
classiq-library/community/basic_examples/vqe/vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.adapt_vqe.AdaptVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.6920;0;;0.6920
classiq-library/community/basic_examples/vqe/vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.sampling_vqe.SamplingVQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.7291;0;;0.7291
classiq-library/community/basic_examples/vqe/vqe.py;/qiskit-algorithms/qiskit_algorithms.minimum_eigensolvers.vqe.VQE;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.7466;0;;0.7466
classiq-library/community/basic_examples/vqe/vqe.py;expanded/adapt_vqe_ansatz;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.6920;0;;0.6920
classiq-library/community/basic_examples/vqe/vqe.py;expanded/VqlsOptimizer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.7466;0;;0.7466
classiq-library/community/basic_examples/vqe/vqe.py;expanded/get_qc;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.7466;0;;0.7466
classiq-library/community/basic_examples/vqe/vqe.py;expanded/adapt_layer;Variational Quantum Eigensolver (VQE);summary;!/usr/bin/env python coding: utf-8 Variational Quantum Eigensolver (VQE) with Classiq The variational quantum eigensolver (VQE) is arguably the most c...;0.6920;0;;0.6920
classiq-library/community/paper_implementation_project/Block_encoding-ND_Laplacian/ND_Laplacian_BE.py;/pennylane/pennylane.templates.subroutines.fable.FABLE;Data Encoding;summary;!/usr/bin/env python coding: utf-8 A block encoding circuit for a D-dimensional Laplacian with periodic boundary conditions ___ This work is an implem...;0.6506;0;;0.6506
classiq-library/community/paper_implementation_project/Block_encoding-ND_Laplacian/ND_Laplacian_BE.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;419;1.0000;
classiq-library/community/paper_implementation_project/Block_encoding-ND_Laplacian/ND_Laplacian_BE.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;422;1.0000;
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;/classiq/open_library.functions.qsvt.qsvt;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.6668;0;;0.6668
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;/pennylane/pennylane.templates.subroutines.fable.FABLE;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.7289;0;;0.7289
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;expanded/qsvt_phases;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.6668;0;;0.6668
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;expanded/parse_qsvt_results;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.6668;0;;0.6668
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;expanded/qsvt_sqrt_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.6668;0;;0.6668
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;expanded/be_qfunc;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Block encoding of select structured matrices ___ This work is an implementation of the paper on **Block-encoding st...;0.6668;0;;0.6668
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;/qiskit/qiskit.circuit.library.generalized_gates.diagonal.Diagonal;Circuit Construction Utility;name;diagonal;1.0000;154;1.0000;
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;396;1.0000;
classiq-library/community/paper_implementation_project/block_encoding/select_structures_BE.py;/classiq/open_library.functions.utility_functions.apply_to_all;Circuit Construction Utility;name;apply_to_all;1.0000;440;1.0000;
classiq-library/community/paper_implementation_project/bpde/bpde.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;200;1.0000;
classiq-library/community/paper_implementation_project/bpde/bpde.py;/classiq/open_library.functions.state_preparation.prepare_basis_state;Initialization;name;prepare_basis_state;1.0000;205;1.0000;
classiq-library/community/paper_implementation_project/bpde/bpde.py;/classiq/qmod.builtins.functions.exponentiation.suzuki_trotter;Hamiltonian Simulation;name;suzuki_trotter;1.0000;210;1.0000;
classiq-library/community/paper_implementation_project/classical_shadows/classical_shadows.py;/classiq/open_library.functions.state_preparation.prepare_bell_state;Creating Entanglement;name;prepare_bell_state;1.0000;123;1.0000;
classiq-library/community/paper_implementation_project/explicit_quantum_circuits_for_block_encoding/quantum_walks_via_efficient_blockencoding.py;/pennylane/pennylane.templates.subroutines.fable.FABLE;Data Encoding;summary;!/usr/bin/env python coding: utf-8 Quantum walks via efficient block encoding circuits This notebook was developed as part of “**Implementation Challe...;0.7200;0;;0.7200
classiq-library/community/paper_implementation_project/explicit_quantum_circuits_for_block_encoding/quantum_walks_via_efficient_blockencoding.py;expanded/QArray;Quantum Phase Estimation (QPE);name;QArray;1.0000;276;1.0000;
classiq-library/community/paper_implementation_project/explicit_quantum_circuits_for_block_encoding/quantum_walks_via_efficient_blockencoding.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;363;1.0000;
classiq-library/community/paper_implementation_project/quantum_compression_algorithm_for_symmetric_states/quantum_compression_algorithm_for_symmetric_states.py;/qiskit/qiskit.circuit.library.generalized_gates.permutation.Permutation;Circuit Construction Utility;summary;!/usr/bin/env python coding: utf-8 Paper implementation challenge - Quantum Compression Algorithm for Symmetric States This notebook is part of the pa...;0.6575;0;;0.6575
classiq-library/community/paper_implementation_project/quantum_compression_algorithm_for_symmetric_states/quantum_compression_algorithm_for_symmetric_states.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;320;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.qsvt.gqsp;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum state preparation without coherent arithmetic This notebook implements a quantum state preparation circuit ...;0.6528;0;;0.6528
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;expanded/gqsp_phases;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum state preparation without coherent arithmetic This notebook implements a quantum state preparation circuit ...;0.6528;0;;0.6528
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;expanded/from_qsp_polynomial;Domain Specific Application;summary;!/usr/bin/env python coding: utf-8 Quantum state preparation without coherent arithmetic This notebook implements a quantum state preparation circuit ...;0.6528;0;;0.6528
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;expanded/qsp_approximate;Domain Specific Application;name;qsp_approximate;1.0000;188;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;expanded/qsvt_phases;Domain Specific Application;name;qsvt_phases;1.0000;196;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.qsvt.qsvt_lcu;Domain Specific Application;name;qsvt_lcu;1.0000;223;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;306;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000;318;1.0000;
classiq-library/community/paper_implementation_project/quantum_state_preparation_without_coherent_arithmetic/stateprep_guassian_using_qsvt.py;expanded/parse_qsvt_results;Domain Specific Application;name;parse_qsvt_results;1.0000;420;1.0000;
classiq-library/functions/function_usage_examples/arithmetic/comparator/comparator_example.py;/qiskit/qiskit.circuit.library.arithmetic.integer_comparator.IntegerComparatorGate;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Comparators The following comparators are supported: - Equal (denoted as '==') - NotEqual (denoted as '!=') - Great...;0.7171;0;;0.7171
classiq-library/functions/function_usage_examples/arithmetic/comparator/comparator_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;71;1.0000;
classiq-library/functions/function_usage_examples/arithmetic/extremum/extremum_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;27;1.0000;
classiq-library/functions/function_usage_examples/arithmetic/modular_exp/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.inplace_c_modular_multiply;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Modular Exponentiation The `modular_exp` function raises a classical integer `a` to the power of a quantum number `...;0.6608;0;;0.6608
classiq-library/functions/function_usage_examples/arithmetic/modular_exp/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.inplace_modular_multiply;Quantum Arithmetic;summary;!/usr/bin/env python coding: utf-8 Modular Exponentiation The `modular_exp` function raises a classical integer `a` to the power of a quantum number `...;0.6540;0;;0.6540
classiq-library/functions/function_usage_examples/arithmetic/modular_exp/modular_exp_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;39;1.0000;
classiq-library/functions/function_usage_examples/arithmetic/modular_exp/modular_exp_example.py;/classiq/open_library.functions.modular_exponentiation.modular_exp;Quantum Arithmetic;name;modular_exp;1.0000;41;1.0000;0.7464
classiq-library/functions/function_usage_examples/arithmetic/multiplication/multiplication.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;77;1.0000;
classiq-library/functions/function_usage_examples/arithmetic/negation/negation_example.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;22;1.0000;
classiq-library/functions/function_usage_examples/mcx/mcx_example.py;/qiskit/qiskit.circuit.library.boolean_logic.quantum_and.AndGate;Quantum Logical Operators;summary;!/usr/bin/env python coding: utf-8 Multi-Control-X The multi-control-X applies X gate to one target qubit bit only if the logical AND of all control q...;0.6629;0;;0.6629
classiq-library/functions/qmod_library_reference/classiq_open_library/amplitude_amplification/exact_amplitude_amplification.py;/classiq/open_library.functions.amplitude_amplification.amplitude_amplification;Amplitude Amplification;summary;!/usr/bin/env python coding: utf-8 Exact Amplitude Amplification The following is a usage example for the `exact_amplitude_amplification` function. We...;0.7357;0;;0.7357
classiq-library/functions/qmod_library_reference/classiq_open_library/amplitude_amplification/exact_amplitude_amplification.py;/classiq/open_library.functions.amplitude_amplification.exact_amplitude_amplification;Amplitude Amplification;name;exact_amplitude_amplification;1.0000;35;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/classiq/open_library.functions.amplitude_amplification.amplitude_amplification;Amplitude Amplification;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.7407;0;;0.7407
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/classiq/open_library.functions.grover.grover_search;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.7001;0;;0.7001
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/qiskit-algorithms/qiskit_algorithms.amplitude_amplifiers.grover.Grover;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.6860;0;;0.6860
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;expanded/repeat_grover_until_success;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.6860;0;;0.6860
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;expanded/GroverOptimizer;Grover;summary;!/usr/bin/env python coding: utf-8 Grover Operator The Grover operator is a unitary used in amplitude estimation and amplitude amplification algorithm...;0.6860;0;;0.6860
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;69;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/classiq/open_library.functions.grover.grover_operator;Amplitude Amplification;name;grover_operator;1.0000;73;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/pennylane/pennylane.templates.subroutines.grover.GroverOperator;Grover;name;grover_operator;1.0000;73;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/qiskit/qiskit.circuit.library.grover_operator.GroverOperator;Grover;name;grover_operator;1.0000;73;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/classiq/open_library.functions.grover.phase_oracle;Oracle;name;phase_oracle;1.0000;74;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/grover_operator/grover_operator.py;/qiskit/qiskit.circuit.library.phase_oracle.PhaseOracle;Oracle;name;phase_oracle;1.0000;74;1.0000;
classiq-library/functions/qmod_library_reference/classiq_open_library/hadamard_transform/hadamard_transform.py;/classiq/open_library.functions.utility_functions.hadamard_transform;Basis Change;name;hadamard_transform;1.0000;28;1.0000;0.7184
classiq-library/functions/qmod_library_reference/classiq_open_library/linear_pauli_rotations/linear_pauli_rotations.py;/pennylane/pennylane.templates.subroutines.select_pauli_rot.SelectPauliRot;Circuit Construction Utility;summary;!/usr/bin/env python coding: utf-8 Linear Pauli Rotations This function performs a rotation on a series of $m$ target qubits, where the rotation angle...;0.6587;0;;0.6587
classiq-library/functions/qmod_library_reference/classiq_open_library/linear_pauli_rotations/linear_pauli_rotations.py;/classiq/open_library.functions.linear_pauli_rotation.linear_pauli_rotations;Data Encoding;name;linear_pauli_rotations;1.0000;73;1.0000;0.7753
classiq-library/functions/qmod_library_reference/classiq_open_library/qct_qst/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type1;Basis Change;name;qct_qst_type1;1.0000;100;1.0000;0.7535
classiq-library/functions/qmod_library_reference/classiq_open_library/qct_qst/qct_qst.py;/classiq/open_library.functions.discrete_sine_cosine_transform.qct_qst_type2;Basis Change;name;qct_qst_type2;1.0000;237;1.0000;0.7579
